one,in,R1,X1,X2,X3,X4,X5,X6,Y1
1,1,1,-2,0.0825178010043143,-0.287362658858582,-0.106851131447739,-0.409104804656125,-0.168464455465939,3.03083781731598
1,1,1,-1,0.0825178010043143,-0.287362658858582,-0.106851131447739,-0.409104804656125,-0.168464455465939,4.61750649937666
1,1,1,0,0.0825178010043143,-0.287362658858582,-0.106851131447739,-0.409104804656125,-0.168464455465939,2.87458476017037
1,1,1,1,0.0825178010043143,-0.287362658858582,-0.106851131447739,-0.409104804656125,-0.168464455465939,1.82315949072783
1,1,1,2,0.0825178010043143,-0.287362658858582,-0.106851131447739,-0.409104804656125,-0.168464455465939,5.65408714278892
1,2,0,-2,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,0.438313213690765
1,2,1,-1,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,0.314460144958316
1,2,1,0,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,0.594638818703957
1,2,0,1,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,1.5788839975737
1,2,1,2,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,41.3297144826014
1,3,0,-2,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,0.943707434779445
1,3,0,-1,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,1.20442651768129
1,3,0,0,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,4.37421684109821
1,3,0,1,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,21.6601969706663
1,3,1,2,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,1.38854373645682
1,4,1,-2,-0.448971540907206,1.49444786331899,0.45978492286005,-0.808127464646453,-1.25123077251781,0.192310174647174
1,4,0,-1,-0.448971540907206,1.49444786331899,0.45978492286005,-0.808127464646453,-1.25123077251781,0.182150789893738
1,4,0,0,-0.448971540907206,1.49444786331899,0.45978492286005,-0.808127464646453,-1.25123077251781,0.190806639168781
1,4,1,1,-0.448971540907206,1.49444786331899,0.45978492286005,-0.808127464646453,-1.25123077251781,0.855936835796868
1,4,0,2,-0.448971540907206,1.49444786331899,0.45978492286005,-0.808127464646453,-1.25123077251781,2.13939192620903
1,5,0,-2,-0.720213779715111,0.702660554825021,1.57928481589603,0.473142447259024,-0.186488485230354,0.0287629198621557
1,5,0,-1,-0.720213779715111,0.702660554825021,1.57928481589603,0.473142447259024,-0.186488485230354,0.188663400321529
1,5,1,0,-0.720213779715111,0.702660554825021,1.57928481589603,0.473142447259024,-0.186488485230354,0.375368532224094
1,5,0,1,-0.720213779715111,0.702660554825021,1.57928481589603,0.473142447259024,-0.186488485230354,0.728515535114275
1,5,1,2,-0.720213779715111,0.702660554825021,1.57928481589603,0.473142447259024,-0.186488485230354,1.66274943684321
1,6,0,-2,-0.264236605040205,0.0897583322980896,-0.209270249050877,0.311440748129597,1.22289386791613,0.552319107562397
1,6,0,-1,-0.264236605040205,0.0897583322980896,-0.209270249050877,0.311440748129597,1.22289386791613,13.3007198121701
1,6,0,0,-0.264236605040205,0.0897583322980896,-0.209270249050877,0.311440748129597,1.22289386791613,2.96379192907863
1,6,0,1,-0.264236605040205,0.0897583322980896,-0.209270249050877,0.311440748129597,1.22289386791613,2.03129995246933
1,6,0,2,-0.264236605040205,0.0897583322980896,-0.209270249050877,0.311440748129597,1.22289386791613,1.13687598117191
1,7,0,-2,-0.119405260703205,0.190056077234212,-0.337914975579232,1.19749723751803,-0.0489588260768544,0.112673976823862
1,7,0,-1,-0.119405260703205,0.190056077234212,-0.337914975579232,1.19749723751803,-0.0489588260768544,0.0510166496123294
1,7,0,0,-0.119405260703205,0.190056077234212,-0.337914975579232,1.19749723751803,-0.0489588260768544,0.0306873200979036
1,7,0,1,-0.119405260703205,0.190056077234212,-0.337914975579232,1.19749723751803,-0.0489588260768544,0.913600912447357
1,7,0,2,-0.119405260703205,0.190056077234212,-0.337914975579232,1.19749723751803,-0.0489588260768544,0.374527133354245
1,8,1,-2,1.52187794448703,-0.0940958470685962,-0.484053784764011,0.365487606034557,-0.682711994991052,0.197160356703756
1,8,0,-1,1.52187794448703,-0.0940958470685962,-0.484053784764011,0.365487606034557,-0.682711994991052,0.223249331810486
1,8,1,0,1.52187794448703,-0.0940958470685962,-0.484053784764011,0.365487606034557,-0.682711994991052,0.135502157699666
1,8,1,1,1.52187794448703,-0.0940958470685962,-0.484053784764011,0.365487606034557,-0.682711994991052,1.21838700900937
1,8,1,2,1.52187794448703,-0.0940958470685962,-0.484053784764011,0.365487606034557,-0.682711994991052,0.384307082589701
1,9,0,-2,-0.61084264859374,0.261713592161635,-0.863264865677654,1.06968901620024,0.094636157496413,0.208532553496521
1,9,1,-1,-0.61084264859374,0.261713592161635,-0.863264865677654,1.06968901620024,0.094636157496413,0.248801227477222
1,9,0,0,-0.61084264859374,0.261713592161635,-0.863264865677654,1.06968901620024,0.094636157496413,2.42120136514966
1,9,0,1,-0.61084264859374,0.261713592161635,-0.863264865677654,1.06968901620024,0.094636157496413,0.607135710368878
1,9,1,2,-0.61084264859374,0.261713592161635,-0.863264865677654,1.06968901620024,0.094636157496413,1.96543820300507
1,10,0,-2,0.836067579190259,0.0659952968917526,0.307085717667475,0.0182021451850426,0.207823858615407,0.102836686031779
1,10,1,-1,0.836067579190259,0.0659952968917526,0.307085717667475,0.0182021451850426,0.207823858615407,0.122787499033882
1,10,0,0,0.836067579190259,0.0659952968917526,0.307085717667475,0.0182021451850426,0.207823858615407,0.698408864893358
1,10,0,1,0.836067579190259,0.0659952968917526,0.307085717667475,0.0182021451850426,0.207823858615407,0.522825513024298
1,10,0,2,0.836067579190259,0.0659952968917526,0.307085717667475,0.0182021451850426,0.207823858615407,0.410806141374574
1,11,0,-2,-0.264236605040205,0.0897583322980896,-0.209270249050877,0.311440748129597,1.22289386791613,0.552319107562397
1,11,0,-1,-0.264236605040205,0.0897583322980896,-0.209270249050877,0.311440748129597,1.22289386791613,13.3007198121701
1,11,0,0,-0.264236605040205,0.0897583322980896,-0.209270249050877,0.311440748129597,1.22289386791613,2.96379192907863
1,11,0,1,-0.264236605040205,0.0897583322980896,-0.209270249050877,0.311440748129597,1.22289386791613,2.03129995246933
