one,in,R1,X1,X2,X3,X4,X5,X6,Y1
1,1,0,-2,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.0062908828526643
1,1,0,-1,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.0347474006947437
1,1,0,0,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.130207139461255
1,1,0,1,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.023968882022672
1,1,0,2,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.0226060370922805
1,2,0,-2,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.0062908828526643
1,2,0,-1,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.0347474006947437
1,2,0,0,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.130207139461255
1,2,0,1,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.023968882022672
1,2,0,2,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.0226060370922805
1,3,0,-2,0.236780797031078,-0.0458546996785003,-0.942579875719847,-1.53546371150589,0.852901756092486,0.0126231960308746
1,3,0,-1,0.236780797031078,-0.0458546996785003,-0.942579875719847,-1.53546371150589,0.852901756092486,0.279070605883953
1,3,0,0,0.236780797031078,-0.0458546996785003,-0.942579875719847,-1.53546371150589,0.852901756092486,0.245179490998509
1,3,1,1,0.236780797031078,-0.0458546996785003,-0.942579875719847,-1.53546371150589,0.852901756092486,0.113163932291619
1,3,1,2,0.236780797031078,-0.0458546996785003,-0.942579875719847,-1.53546371150589,0.852901756092486,1.65738997733445
1,4,0,-2,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,0.943707434779445
1,4,0,-1,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,1.20442651768129
1,4,0,0,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,4.37421684109821
1,4,0,1,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,21.6601969706663
