one,in,R1,X1,X2,X3,X4,X5,X6,Y1
1,1,0,-2,-0.525509180131476,-0.74555979027524,1.82558666578966,1.84697012244806,1.19458693232203,2.11462277343368
1,1,0,-1,-0.525509180131476,-0.74555979027524,1.82558666578966,1.84697012244806,1.19458693232203,1.46910689412149
1,1,0,0,-0.525509180131476,-0.74555979027524,1.82558666578966,1.84697012244806,1.19458693232203,1.53970763931037
1,1,0,1,-0.525509180131476,-0.74555979027524,1.82558666578966,1.84697012244806,1.19458693232203,27.2843392156666
1,1,0,2,-0.525509180131476,-0.74555979027524,1.82558666578966,1.84697012244806,1.19458693232203,9.78135040661694
1,2,1,-2,1.03603212782341,-0.0384880201992558,-1.1136970107059,0.0830680832448229,0.140300222198068,13.4645016044443
1,2,1,-1,1.03603212782341,-0.0384880201992558,-1.1136970107059,0.0830680832448229,0.140300222198068,7.45313254896576
1,2,1,0,1.03603212782341,-0.0384880201992558,-1.1136970107059,0.0830680832448229,0.140300222198068,3.21281912322448
1,2,1,1,1.03603212782341,-0.0384880201992558,-1.1136970107059,0.0830680832448229,0.140300222198068,12.0279975535691
1,2,1,2,1.03603212782341,-0.0384880201992558,-1.1136970107059,0.0830680832448229,0.140300222198068,12.1957755114807
1,3,0,-2,-1.06077927344879,-1.96102190196563,-0.0680191108883691,-0.248386632436095,-0.579199981764564,0.121752771277119
1,3,0,-1,-1.06077927344879,-1.96102190196563,-0.0680191108883691,-0.248386632436095,-0.579199981764564,0.135658053487217
1,3,0,0,-1.06077927344879,-1.96102190196563,-0.0680191108883691,-0.248386632436095,-0.579199981764564,1.52187128226299
1,3,0,1,-1.06077927344879,-1.96102190196563,-0.0680191108883691,-0.248386632436095,-0.579199981764564,0.304279719895579
1,3,1,2,-1.06077927344879,-1.96102190196563,-0.0680191108883691,-0.248386632436095,-0.579199981764564,6.43883491279708
1,4,0,-2,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,0.810993000177772
1,4,1,-1,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,0.180013537175446
1,4,0,0,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,2.99777136113373
1,4,1,1,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,3.74273102118265
1,4,1,2,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,2.33923580519194
1,5,0,-2,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.0062908828526643
